symbol,pig_gene_id,human_gene_id,is_one_to_one,homology_type
PHF21B,ENSSSCG00000000020,ENSG00000056487,True,ortholog_one2one
PHF8,ENSSSCG00000012329,ENSG00000172943,True,ortholog_one2one
PHGDH,ENSSSCG00000006717,ENSG00000092621,True,ortholog_one2one
PHIP,ENSSSCG00000004473,ENSG00000146247,True,ortholog_one2one
PHKA1,ENSSSCG00000012411,ENSG00000067177,True,ortholog_one2one
PHKB,ENSSSCG00000002844,ENSG00000102893,True,ortholog_one2one
PHKG2,ENSSSCG00000007788,ENSG00000156873,True,ortholog_one2one
PHLDA1,ENSSSCG00000044141,ENSG00000139289,True,ortholog_one2one
PHLDA2,ENSSSCG00000021597,ENSG00000181649,True,ortholog_one2one
PHLDB1,ENSSSCG00000024578,ENSG00000019144,True,ortholog_one2one
PHLPP1,ENSSSCG00000004896,ENSG00000081913,True,ortholog_one2one
PHLPP2,ENSSSCG00000002739,ENSG00000040199,True,ortholog_one2one
PHTF1,ENSSSCG00000006766,ENSG00000116793,True,ortholog_one2one
PHYHIP,ENSSSCG00000009621,ENSG00000168490,True,ortholog_one2one
PHYHIPL,ENSSSCG00000039215,ENSG00000165443,True,ortholog_one2one
PHYKPL,ENSSSCG00000014030,ENSG00000175309,True,ortholog_one2one
PI15,ENSSSCG00000006172,ENSG00000137558,True,ortholog_one2one
PI16,ENSSSCG00000001570,ENSG00000164530,True,ortholog_one2one
PI4K2A,ENSSSCG00000010525,ENSG00000155252,True,ortholog_one2one
PI4K2B,ENSSSCG00000027340,ENSG00000038210,True,ortholog_one2one
PI4KB,ENSSSCG00000006626,ENSG00000143393,True,ortholog_one2one
PIANP,ENSSSCG00000000692,ENSG00000139200,True,ortholog_one2one
PIAS1,ENSSSCG00000004958,ENSG00000033800,True,ortholog_one2one
PIAS2,ENSSSCG00000034730,ENSG00000078043,True,ortholog_one2one
PIAS3,ENSSSCG00000006689,ENSG00000131788,True,ortholog_one2one
PIAS4,ENSSSCG00000022066,ENSG00000105229,True,ortholog_one2one
PIBF1,ENSSSCG00000024722,ENSG00000083535,True,ortholog_one2one
PIERCE1,ENSSSCG00000036914,ENSG00000160345,True,ortholog_one2one
PIGP,ENSSSCG00000012061,ENSG00000185808,True,ortholog_one2one
PIGT,ENSSSCG00000021861,ENSG00000124155,True,ortholog_one2one
PIGU,ENSSSCG00000007282,ENSG00000101464,True,ortholog_one2one
PIGV,ENSSSCG00000040007,ENSG00000060642,True,ortholog_one2one
PIGX,ENSSSCG00000026934,ENSG00000163964,True,ortholog_one2one
PIH1D1,ENSSSCG00000003169,ENSG00000104872,True,ortholog_one2one
PIH1D2,ENSSSCG00000015031,ENSG00000150773,True,ortholog_one2one
PIK3AP1,ENSSSCG00000010509,ENSG00000155629,True,ortholog_one2one
PIK3C2A,ENSSSCG00000025406,ENSG00000011405,True,ortholog_one2one
PIK3C2G,ENSSSCG00000000591,ENSG00000139144,True,ortholog_one2one
PIK3C3,ENSSSCG00000003749,ENSG00000078142,True,ortholog_one2one
PIK3CA,ENSSSCG00000030413,ENSG00000121879,True,ortholog_one2one
PIK3CB,ENSSSCG00000021203,ENSG00000051382,True,ortholog_one2one
PIK3CD,ENSSSCG00000003395,ENSG00000171608,True,ortholog_one2one
PIP4P2,ENSSSCG00000006121,ENSG00000155099,True,ortholog_one2one
PIP5K1A,ENSSSCG00000030547,ENSG00000143398,True,ortholog_one2one
PIP5K1B,ENSSSCG00000027161,ENSG00000107242,True,ortholog_one2one
PIP5K1C,ENSSSCG00000013490,ENSG00000186111,True,ortholog_one2one
PIP5KL1,ENSSSCG00000005629,ENSG00000167103,True,ortholog_one2one
PIR,ENSSSCG00000012136,ENSG00000087842,True,ortholog_one2one
PIRT,ENSSSCG00000037179,ENSG00000233670,True,ortholog_one2one
PISD,ENSSSCG00000010032,ENSG00000241878,True,ortholog_one2one
PITHD1,ENSSSCG00000023495,ENSG00000057757,True,ortholog_one2one
PITPNA,ENSSSCG00000025248,ENSG00000174238,True,ortholog_one2one
PITPNB,ENSSSCG00000009967,ENSG00000180957,True,ortholog_one2one
PITPNM1,ENSSSCG00000012903,ENSG00000110697,True,ortholog_one2one
PITPNM3,ENSSSCG00000017890,ENSG00000091622,True,ortholog_one2one
PITX2,ENSSSCG00000034708,ENSG00000164093,True,ortholog_one2one
PIWIL1,ENSSSCG00000009749,ENSG00000125207,True,ortholog_one2one
PIWIL2,ENSSSCG00000030228,ENSG00000197181,True,ortholog_one2one
PKD1,ENSSSCG00000008041,ENSG00000008710,True,ortholog_one2one
PKDCC,ENSSSCG00000008468,ENSG00000162878,True,ortholog_one2one
PKHD1,ENSSSCG00000001746,ENSG00000170927,True,ortholog_one2one
PKHD1L1,ENSSSCG00000006025,ENSG00000205038,True,ortholog_one2one
PKIA,ENSSSCG00000006163,ENSG00000171033,True,ortholog_one2one
PKIB,ENSSSCG00000004236,ENSG00000135549,True,ortholog_one2one
PKIG,ENSSSCG00000022998,ENSG00000168734,True,ortholog_one2one
PKM,ENSSSCG00000001930,ENSG00000067225,True,ortholog_one2one
PKN1,ENSSSCG00000013779,ENSG00000123143,True,ortholog_one2one
PKN2,ENSSSCG00000006927,ENSG00000065243,True,ortholog_one2one
PKN3,ENSSSCG00000005657,ENSG00000160447,True,ortholog_one2one
PKNOX1,ENSSSCG00000037663,ENSG00000160199,True,ortholog_one2one
PKNOX2,ENSSSCG00000015211,ENSG00000165495,True,ortholog_one2one
PKP2,ENSSSCG00000000528,ENSG00000057294,True,ortholog_one2one
PLA2G4B,ENSSSCG00000004737,ENSG00000243708,True,ortholog_one2one
PLA2G4E,ENSSSCG00000037292,ENSG00000188089,True,ortholog_one2one
PLA2G4F,ENSSSCG00000004732,ENSG00000168907,True,ortholog_one2one
PLA2G5,ENSSSCG00000034429,ENSG00000127472,True,ortholog_one2one
PLA2G7,ENSSSCG00000001723,ENSG00000146070,True,ortholog_one2one
PLA2R1,ENSSSCG00000015885,ENSG00000153246,True,ortholog_one2one
PLAA,ENSSSCG00000005126,ENSG00000137055,True,ortholog_one2one
PLAAT1,ENSSSCG00000036094,ENSG00000127252,True,ortholog_one2one
PLAAT3,ENSSSCG00000026914,ENSG00000176485,True,ortholog_one2one
PLAC1,ENSSSCG00000031207,ENSG00000170965,True,ortholog_one2one
PLAC8L1,ENSSSCG00000014408,ENSG00000173261,True,ortholog_one2one
PLAC9,ENSSSCG00000010332,ENSG00000189129,True,ortholog_one2one
PLAG1,ENSSSCG00000006247,ENSG00000181690,True,ortholog_one2one
PLAGL1,ENSSSCG00000004127,ENSG00000118495,True,ortholog_one2one
PLAUR,ENSSSCG00000032434,ENSG00000011422,True,ortholog_one2one
PLB1,ENSSSCG00000034756,ENSG00000163803,True,ortholog_one2one
PLCG1,ENSSSCG00000007356,ENSG00000124181,True,ortholog_one2one
PLCG2,ENSSSCG00000002688,ENSG00000197943,True,ortholog_one2one
PLCH1,ENSSSCG00000026718,ENSG00000114805,True,ortholog_one2one
PLCH2,ENSSSCG00000029744,ENSG00000149527,True,ortholog_one2one
PLCL1,ENSSSCG00000016083,ENSG00000115896,True,ortholog_one2one
PLCL2,ENSSSCG00000029811,ENSG00000154822,True,ortholog_one2one
PLCXD3,ENSSSCG00000033993,ENSG00000182836,True,ortholog_one2one
PLCZ1,ENSSSCG00000000590,ENSG00000139151,True,ortholog_one2one
PLD1,ENSSSCG00000011750,ENSG00000075651,True,ortholog_one2one
PLD2,ENSSSCG00000017912,ENSG00000129219,True,ortholog_one2one
PLD3,ENSSSCG00000025109,ENSG00000105223,True,ortholog_one2one
PLD4,ENSSSCG00000002554,ENSG00000166428,True,ortholog_one2one
PLD6,ENSSSCG00000039878,ENSG00000179598,True,ortholog_one2one
PLEC,ENSSSCG00000039094,ENSG00000178209,True,ortholog_one2one
PLEK,ENSSSCG00000008348,ENSG00000115956,True,ortholog_one2one
PLEKHA1,ENSSSCG00000010702,ENSG00000107679,True,ortholog_one2one
PLEKHA2,ENSSSCG00000033367,ENSG00000169499,True,ortholog_one2one
PLEKHG3,ENSSSCG00000002276,ENSG00000126822,True,ortholog_one2one
PLEKHG4,ENSSSCG00000002782,ENSG00000196155,True,ortholog_one2one
PLEKHG5,ENSSSCG00000003376,ENSG00000171680,True,ortholog_one2one
PLEKHG6,ENSSSCG00000000709,ENSG00000008323,True,ortholog_one2one
PLEKHH1,ENSSSCG00000002292,ENSG00000054690,True,ortholog_one2one
PLEKHH2,ENSSSCG00000008456,ENSG00000152527,True,ortholog_one2one
PLEKHH3,ENSSSCG00000017391,ENSG00000068137,True,ortholog_one2one
PLEKHJ1,ENSSSCG00000013453,ENSG00000104886,True,ortholog_one2one
PLEKHM1,ENSSSCG00000017325,ENSG00000225190,True,ortholog_one2one
PLEKHM2,ENSSSCG00000003468,ENSG00000116786,True,ortholog_one2one
PLEKHM3,ENSSSCG00000016141,ENSG00000178385,True,ortholog_one2one
PLEKHN1,ENSSSCG00000030000,ENSG00000187583,True,ortholog_one2one
PLEKHO1,ENSSSCG00000022784,ENSG00000023902,True,ortholog_one2one
PLEKHO2,ENSSSCG00000004547,ENSG00000241839,True,ortholog_one2one
PLET1,ENSSSCG00000032149,ENSG00000188771,True,ortholog_one2one
PLLP,ENSSSCG00000002818,ENSG00000102934,True,ortholog_one2one
PLPBP,ENSSSCG00000015826,ENSG00000147471,True,ortholog_one2one
PLPP1,ENSSSCG00000016912,ENSG00000067113,True,ortholog_one2one
PLPP2,ENSSSCG00000014004,ENSG00000141934,True,ortholog_one2one
PLPP3,ENSSSCG00000003839,ENSG00000162407,True,ortholog_one2one
PLPP4,ENSSSCG00000010691,ENSG00000203805,True,ortholog_one2one
PLPP5,ENSSSCG00000015819,ENSG00000147535,True,ortholog_one2one
PLPP6,ENSSSCG00000005220,ENSG00000205808,True,ortholog_one2one
PLPP7,ENSSSCG00000005713,ENSG00000160539,True,ortholog_one2one
PLPPR1,ENSSSCG00000005393,ENSG00000148123,True,ortholog_one2one
PLPPR3,ENSSSCG00000037432,ENSG00000129951,True,ortholog_one2one
PLPPR5,ENSSSCG00000006876,ENSG00000117598,True,ortholog_one2one
PLS1,ENSSSCG00000011680,ENSG00000120756,True,ortholog_one2one
PLS3,ENSSSCG00000012597,ENSG00000102024,True,ortholog_one2one
PLSCR1,ENSSSCG00000035634,ENSG00000188313,True,ortholog_one2one
PLXNA2,ENSSSCG00000026412,ENSG00000076356,True,ortholog_one2one
PLXNB1,ENSSSCG00000011346,ENSG00000164050,True,ortholog_one2one
PM20D2,ENSSSCG00000004314,ENSG00000146281,True,ortholog_one2one
PMAIP1,ENSSSCG00000026454,ENSG00000141682,True,ortholog_one2one
PMEL,ENSSSCG00000000371,ENSG00000185664,True,ortholog_one2one
PMEPA1,ENSSSCG00000034259,ENSG00000124225,True,ortholog_one2one
PMFBP1,ENSSSCG00000002747,ENSG00000118557,True,ortholog_one2one
PML,ENSSSCG00000001912,ENSG00000140464,True,ortholog_one2one
PMM1,ENSSSCG00000000061,ENSG00000100417,True,ortholog_one2one
PMP22,ENSSSCG00000037832,ENSG00000109099,True,ortholog_one2one
PMPCB,ENSSSCG00000015422,ENSG00000105819,True,ortholog_one2one
PMS1,ENSSSCG00000016045,ENSG00000064933,True,ortholog_one2one
PMS2,ENSSSCG00000007590,ENSG00000122512,True,ortholog_one2one
PNISR,ENSSSCG00000037594,ENSG00000132424,True,ortholog_one2one
PNMT,ENSSSCG00000017501,ENSG00000141744,True,ortholog_one2one
PNN,ENSSSCG00000022828,ENSG00000100941,True,ortholog_one2one
PNPLA1,ENSSSCG00000001559,ENSG00000180316,True,ortholog_one2one
PNPLA2,ENSSSCG00000012841,ENSG00000177666,True,ortholog_one2one
PNPLA3,ENSSSCG00000027266,ENSG00000100344,True,ortholog_one2one
PNPLA6,ENSSSCG00000013572,ENSG00000032444,True,ortholog_one2one
PNPLA7,ENSSSCG00000034978,ENSG00000130653,True,ortholog_one2one
PNPLA8,ENSSSCG00000015446,ENSG00000135241,True,ortholog_one2one
PNPO,ENSSSCG00000032782,ENSG00000108439,True,ortholog_one2one
PNPT1,ENSSSCG00000031882,ENSG00000138035,True,ortholog_one2one
PNRC1,ENSSSCG00000039953,ENSG00000146278,True,ortholog_one2one
PNRC2,ENSSSCG00000023326,ENSG00000189266,True,ortholog_one2one
POC1A,ENSSSCG00000011426,ENSG00000164087,True,ortholog_one2one
POC1B,ENSSSCG00000000920,ENSG00000139323,True,ortholog_one2one
POC5,ENSSSCG00000014084,ENSG00000152359,True,ortholog_one2one
PODNL1,ENSSSCG00000013762,ENSG00000132000,True,ortholog_one2one
POF1B,ENSSSCG00000012462,ENSG00000124429,True,ortholog_one2one
POFUT1,ENSSSCG00000007244,ENSG00000101346,True,ortholog_one2one
POFUT2,ENSSSCG00000012088,ENSG00000186866,True,ortholog_one2one
POLD4,ENSSSCG00000012916,ENSG00000175482,True,ortholog_one2one
POLDIP2,ENSSSCG00000028920,ENSG00000004142,True,ortholog_one2one
POLDIP3,ENSSSCG00000000039,ENSG00000100227,True,ortholog_one2one
POLE,ENSSSCG00000033051,ENSG00000177084,True,ortholog_one2one
POLE2,ENSSSCG00000005008,ENSG00000100479,True,ortholog_one2one
POLE3,ENSSSCG00000005478,ENSG00000148229,True,ortholog_one2one
POLE4,ENSSSCG00000038307,ENSG00000115350,True,ortholog_one2one
POLG,ENSSSCG00000001838,ENSG00000140521,True,ortholog_one2one
POLG2,ENSSSCG00000036057,ENSG00000256525,True,ortholog_one2one
POLH,ENSSSCG00000001683,ENSG00000170734,True,ortholog_one2one
POLI,ENSSSCG00000004529,ENSG00000101751,True,ortholog_one2one
POLK,ENSSSCG00000014082,ENSG00000122008,True,ortholog_one2one
POLR2A,ENSSSCG00000028278,ENSG00000181222,True,ortholog_one2one
POLR2B,ENSSSCG00000022955,ENSG00000047315,True,ortholog_one2one
POLR2D,ENSSSCG00000039230,ENSG00000144231,True,ortholog_one2one
POLR2F,ENSSSCG00000000116,ENSG00000100142,True,ortholog_one2one
POLR2G,ENSSSCG00000025571,ENSG00000168002,True,ortholog_one2one
POLR2H,ENSSSCG00000022507,ENSG00000163882,True,ortholog_one2one
POLR2K,ENSSSCG00000021180,ENSG00000147669,True,ortholog_one2one
POLR2M,ENSSSCG00000030605,ENSG00000255529,True,ortholog_one2one
POLR3A,ENSSSCG00000010327,ENSG00000148606,True,ortholog_one2one
POLR3C,ENSSSCG00000006691,ENSG00000186141,True,ortholog_one2one
POLR3D,ENSSSCG00000009622,ENSG00000168495,True,ortholog_one2one
POLR3E,ENSSSCG00000007840,ENSG00000058600,True,ortholog_one2one
POLR3F,ENSSSCG00000007095,ENSG00000132664,True,ortholog_one2one
POLR3H,ENSSSCG00000000063,ENSG00000100413,True,ortholog_one2one
PON3,ENSSSCG00000029515,ENSG00000105852,True,ortholog_one2one
POP4,ENSSSCG00000002854,ENSG00000105171,True,ortholog_one2one
POPDC3,ENSSSCG00000004367,ENSG00000132429,True,ortholog_one2one
POR,ENSSSCG00000038320,ENSG00000127948,True,ortholog_one2one
PORCN,ENSSSCG00000024793,ENSG00000102312,True,ortholog_one2one
POSTN,ENSSSCG00000009361,ENSG00000133110,True,ortholog_one2one
POT1,ENSSSCG00000016597,ENSG00000128513,True,ortholog_one2one
POU1F1,ENSSSCG00000011996,ENSG00000064835,True,ortholog_one2one
POU2AF2,ENSSSCG00000015018,ENSG00000150750,True,ortholog_one2one
POU2F1,ENSSSCG00000006310,ENSG00000143190,True,ortholog_one2one
POU2F2,ENSSSCG00000037132,ENSG00000028277,True,ortholog_one2one
POU3F1,ENSSSCG00000003646,ENSG00000185668,True,ortholog_one2one
POU3F3,ENSSSCG00000022096,ENSG00000198914,True,ortholog_one2one
POU3F4,ENSSSCG00000012454,ENSG00000196767,True,ortholog_one2one
POU4F1,ENSSSCG00000025334,ENSG00000152192,True,ortholog_one2one
PP2D1,ENSSSCG00000027327,ENSG00000183977,True,ortholog_one2one
PPARGC1B,ENSSSCG00000014437,ENSG00000155846,True,ortholog_one2one
PPCDC,ENSSSCG00000027478,ENSG00000138621,True,ortholog_one2one
PPEF2,ENSSSCG00000008972,ENSG00000156194,True,ortholog_one2one
PPFIA1,ENSSSCG00000037451,ENSG00000131626,True,ortholog_one2one
PPFIA2,ENSSSCG00000000940,ENSG00000139220,True,ortholog_one2one
PPFIA3,ENSSSCG00000022324,ENSG00000177380,True,ortholog_one2one
PPFIA4,ENSSSCG00000015474,ENSG00000143847,True,ortholog_one2one
PPFIBP1,ENSSSCG00000000549,ENSG00000110841,True,ortholog_one2one
PPFIBP2,ENSSSCG00000014598,ENSG00000166387,True,ortholog_one2one
PPHLN1,ENSSSCG00000000793,ENSG00000134283,True,ortholog_one2one
PPIC,ENSSSCG00000031128,ENSG00000168938,True,ortholog_one2one
PPID,ENSSSCG00000008878,ENSG00000171497,True,ortholog_one2one
PPIE,ENSSSCG00000003664,ENSG00000084072,True,ortholog_one2one
PPIF,ENSSSCG00000010330,ENSG00000108179,True,ortholog_one2one
PPIG,ENSSSCG00000031123,ENSG00000138398,True,ortholog_one2one
PPM1A,ENSSSCG00000005084,ENSG00000100614,True,ortholog_one2one
PPM1F,ENSSSCG00000010079,ENSG00000100034,True,ortholog_one2one
PPM1G,ENSSSCG00000027135,ENSG00000115241,True,ortholog_one2one
PPM1H,ENSSSCG00000036751,ENSG00000111110,True,ortholog_one2one
PPM1J,ENSSSCG00000006774,ENSG00000155367,True,ortholog_one2one
PPM1K,ENSSSCG00000038867,ENSG00000163644,True,ortholog_one2one
PPM1L,ENSSSCG00000023434,ENSG00000163590,True,ortholog_one2one
PPM1M,ENSSSCG00000011434,ENSG00000164088,True,ortholog_one2one
PPM1N,ENSSSCG00000037001,ENSG00000213889,True,ortholog_one2one
PPP1CA,ENSSSCG00000012913,ENSG00000172531,True,ortholog_one2one
PPP1CB,ENSSSCG00000008540,ENSG00000213639,True,ortholog_one2one
PPP1R12A,ENSSSCG00000038973,ENSG00000058272,True,ortholog_one2one
PPP1R12B,ENSSSCG00000010925,ENSG00000077157,True,ortholog_one2one
PPP1R13B,ENSSSCG00000002544,ENSG00000088808,True,ortholog_one2one
PPP1R14D,ENSSSCG00000004760,ENSG00000166143,True,ortholog_one2one
PPP1R1A,ENSSSCG00000000298,ENSG00000135447,True,ortholog_one2one
PPP1R26,ENSSSCG00000005761,ENSG00000196422,True,ortholog_one2one
PPP1R35,ENSSSCG00000007652,ENSG00000160813,True,ortholog_one2one
PPP1R36,ENSSSCG00000002275,ENSG00000165807,True,ortholog_one2one
PPP1R37,ENSSSCG00000037056,ENSG00000104866,True,ortholog_one2one
PPP1R3A,ENSSSCG00000016640,ENSG00000154415,True,ortholog_one2one
PPP1R3B,ENSSSCG00000022797,ENSG00000173281,True,ortholog_one2one
PPP1R3C,ENSSSCG00000010464,ENSG00000119938,True,ortholog_one2one
PPP1R3D,ENSSSCG00000007530,ENSG00000132825,True,ortholog_one2one
PPP1R3F,ENSSSCG00000022584,ENSG00000049769,True,ortholog_one2one
PPP1R3G,ENSSSCG00000000997,ENSG00000219607,True,ortholog_one2one
PPP1R42,ENSSSCG00000006204,ENSG00000178125,True,ortholog_one2one
PPP1R7,ENSSSCG00000016376,ENSG00000115685,True,ortholog_one2one
PPP1R8,ENSSSCG00000021634,ENSG00000117751,True,ortholog_one2one
PPP1R9A,ENSSSCG00000015329,ENSG00000158528,True,ortholog_one2one
PPP2R3B,ENSSSCG00000032029,ENSG00000167393,True,ortholog_one2one
PPP2R5E,ENSSSCG00000026382,ENSG00000154001,True,ortholog_one2one
PPP3CA,ENSSSCG00000009172,ENSG00000138814,True,ortholog_one2one
PPP3R1,ENSSSCG00000036115,ENSG00000221823,True,ortholog_one2one
PPP4C,ENSSSCG00000036817,ENSG00000149923,True,ortholog_one2one
PPP4R1,ENSSSCG00000003679,ENSG00000154845,True,ortholog_one2one
PPP4R2,ENSSSCG00000037216,ENSG00000163605,True,ortholog_one2one
PPP4R3A,ENSSSCG00000002441,ENSG00000100796,True,ortholog_one2one
PPP4R3C,ENSSSCG00000012191,ENSG00000224960,True,ortholog_one2one
PPP4R4,ENSSSCG00000002474,ENSG00000119698,True,ortholog_one2one
PPP5C,ENSSSCG00000003098,ENSG00000011485,True,ortholog_one2one
PPP6R1,ENSSSCG00000003301,ENSG00000105063,True,ortholog_one2one
PPP6R2,ENSSSCG00000000970,ENSG00000100239,True,ortholog_one2one
PPP6R3,ENSSSCG00000012884,ENSG00000110075,True,ortholog_one2one
PPRC1,ENSSSCG00000010575,ENSG00000148840,True,ortholog_one2one
PPT1,ENSSSCG00000036673,ENSG00000131238,True,ortholog_one2one
PPWD1,ENSSSCG00000016945,ENSG00000113593,True,ortholog_one2one
PPY,ENSSSCG00000017368,ENSG00000108849,True,ortholog_one2one
PRCD,ENSSSCG00000028604,ENSG00000214140,True,ortholog_one2one
PRCP,ENSSSCG00000014899,ENSG00000137509,True,ortholog_one2one
PRDM1,ENSSSCG00000004369,ENSG00000057657,True,ortholog_one2one
PRDM10,ENSSSCG00000015243,ENSG00000170325,True,ortholog_one2one
PRDM11,ENSSSCG00000013276,ENSG00000019485,True,ortholog_one2one
PRDM12,ENSSSCG00000005703,ENSG00000130711,True,ortholog_one2one
PRDM13,ENSSSCG00000004354,ENSG00000112238,True,ortholog_one2one
PRDM14,ENSSSCG00000006195,ENSG00000147596,True,ortholog_one2one
PRDM15,ENSSSCG00000012084,ENSG00000141956,True,ortholog_one2one
PRDM4,ENSSSCG00000000160,ENSG00000110851,True,ortholog_one2one
PRDM5,ENSSSCG00000009101,ENSG00000138738,True,ortholog_one2one
PRDM6,ENSSSCG00000014238,ENSG00000061455,True,ortholog_one2one
PRDM7,ENSSSCG00000026662,ENSG00000126856,True,ortholog_one2one
PRDM8,ENSSSCG00000036555,ENSG00000152784,True,ortholog_one2one
PRDX1,ENSSSCG00000003914,ENSG00000117450,True,ortholog_one2one
PRDX3,ENSSSCG00000010682,ENSG00000165672,True,ortholog_one2one
PRELID3A,ENSSSCG00000036781,ENSG00000141391,True,ortholog_one2one
PRELP,ENSSSCG00000015271,ENSG00000188783,True,ortholog_one2one
PREP,ENSSSCG00000004368,ENSG00000085377,True,ortholog_one2one
PREPL,ENSSSCG00000008448,ENSG00000138078,True,ortholog_one2one
PREX1,ENSSSCG00000031118,ENSG00000124126,True,ortholog_one2one
PREX2,ENSSSCG00000006199,ENSG00000046889,True,ortholog_one2one
PRF1,ENSSSCG00000010271,ENSG00000180644,True,ortholog_one2one
PRICKLE1,ENSSSCG00000034491,ENSG00000139174,True,ortholog_one2one
PRICKLE2,ENSSSCG00000011495,ENSG00000163637,True,ortholog_one2one
PRICKLE3,ENSSSCG00000012293,ENSG00000012211,True,ortholog_one2one
PRIM1,ENSSSCG00000026055,ENSG00000198056,True,ortholog_one2one
PRIM2,ENSSSCG00000001493,ENSG00000146143,True,ortholog_one2one
PRIMPOL,ENSSSCG00000015786,ENSG00000164306,True,ortholog_one2one
PRKAA1,ENSSSCG00000024598,ENSG00000132356,True,ortholog_one2one
PRKAR1A,ENSSSCG00000017259,ENSG00000108946,True,ortholog_one2one
PRKAR1B,ENSSSCG00000007542,ENSG00000188191,True,ortholog_one2one
PRKAR2A,ENSSSCG00000011363,ENSG00000114302,True,ortholog_one2one
PRKAR2B,ENSSSCG00000037706,ENSG00000005249,True,ortholog_one2one
PRKCA,ENSSSCG00000017268,ENSG00000154229,True,ortholog_one2one
PRKCB,ENSSSCG00000033674,ENSG00000166501,True,ortholog_one2one
PRKCD,ENSSSCG00000023503,ENSG00000163932,True,ortholog_one2one
PRKCE,ENSSSCG00000008444,ENSG00000171132,True,ortholog_one2one
PRKCH,ENSSSCG00000005095,ENSG00000027075,True,ortholog_one2one
PRKCI,ENSSSCG00000011745,ENSG00000163558,True,ortholog_one2one
PRKCQ,ENSSSCG00000011131,ENSG00000065675,True,ortholog_one2one
PRKCSH,ENSSSCG00000013627,ENSG00000130175,True,ortholog_one2one
PRKCZ,ENSSSCG00000030361,ENSG00000067606,True,ortholog_one2one
PRKD1,ENSSSCG00000001975,ENSG00000184304,True,ortholog_one2one
PRKD2,ENSSSCG00000026152,ENSG00000105287,True,ortholog_one2one
PRMT3,ENSSSCG00000013347,ENSG00000185238,True,ortholog_one2one
PRND,ENSSSCG00000032923,ENSG00000171864,True,ortholog_one2one
PRNP,ENSSSCG00000048919,ENSG00000171867,True,ortholog_one2one
PROC,ENSSSCG00000023693,ENSG00000115718,True,ortholog_one2one
PROCA1,ENSSSCG00000017770,ENSG00000167525,True,ortholog_one2one
PRODH2,ENSSSCG00000002913,ENSG00000250799,True,ortholog_one2one
PROK2,ENSSSCG00000026200,ENSG00000163421,True,ortholog_one2one
PROKR1,ENSSSCG00000038148,ENSG00000169618,True,ortholog_one2one
PROKR2,ENSSSCG00000037063,ENSG00000101292,True,ortholog_one2one
PROM1,ENSSSCG00000008745,ENSG00000007062,True,ortholog_one2one
PROM2,ENSSSCG00000008118,ENSG00000155066,True,ortholog_one2one
PROP1,ENSSSCG00000029569,ENSG00000175325,True,ortholog_one2one
PRORP,ENSSSCG00000001950,ENSG00000100890,True,ortholog_one2one
PROS1,ENSSSCG00000025463,ENSG00000184500,True,ortholog_one2one
PROSER1,ENSSSCG00000040697,ENSG00000120685,True,ortholog_one2one
PROSER2,ENSSSCG00000022247,ENSG00000148426,True,ortholog_one2one
PROX2,ENSSSCG00000002373,ENSG00000119608,True,ortholog_one2one
PRPH,ENSSSCG00000000195,ENSG00000135406,True,ortholog_one2one
PRPH2,ENSSSCG00000031628,ENSG00000112619,True,ortholog_one2one
PRPS1,ENSSSCG00000012560,ENSG00000147224,True,ortholog_one2one
PRPSAP1,ENSSSCG00000017184,ENSG00000161542,True,ortholog_one2one
PRPSAP2,ENSSSCG00000018049,ENSG00000141127,True,ortholog_one2one
PRR11,ENSSSCG00000024145,ENSG00000068489,True,ortholog_one2one
