symbol,pig_gene_id,human_gene_id
NOSTRIN,ENSSSCG00000015923,ENSG00000163072
NOTCH1,ENSSSCG00000038509,ENSG00000148400
NOTCH2,ENSSSCG00000006709,ENSG00000134250
NOTCH3,ENSSSCG00000025176,ENSG00000074181
NOTUM,ENSSSCG00000039013,ENSG00000185269
NOVA1,ENSSSCG00000024396,ENSG00000139910
NOVA2,ENSSSCG00000035029,ENSG00000104967
NOX1,ENSSSCG00000012485,ENSG00000007952
NOX3,ENSSSCG00000004068,ENSG00000074771
NOX4,ENSSSCG00000014927,ENSG00000086991
NOX5,ENSSSCG00000004966,ENSG00000255346
NOXA1,ENSSSCG00000033685,ENSG00000188747
NOXO1,ENSSSCG00000008034,ENSG00000196408
NOXRED1,ENSSSCG00000030069,ENSG00000165555
NPAP1,ENSSSCG00000043640,ENSG00000185823
NPAS1,ENSSSCG00000003108,ENSG00000130751
NPAS2,ENSSSCG00000008171,ENSG00000170485
NPAS3,ENSSSCG00000001964,ENSG00000151322
NPAS4,ENSSSCG00000012942,ENSG00000174576
NPAT,ENSSSCG00000026959,ENSG00000149308
NPB,ENSSSCG00000035837,ENSG00000183979
NPBWR2,ENSSSCG00000037868,ENSG00000125522
NPC1,ENSSSCG00000003707,ENSG00000141458
NPC1L1,ENSSSCG00000016746,ENSG00000015520
NPC2,ENSSSCG00000002366,ENSG00000119655
NPDC1,ENSSSCG00000034566,ENSG00000107281
NPEPL1,ENSSSCG00000007517,ENSG00000215440
NPEPPS,ENSSSCG00000017513,ENSG00000141279
NPFF,ENSSSCG00000000277,ENSG00000139574
NPFFR1,ENSSSCG00000010266,ENSG00000148734
NPFFR2,ENSSSCG00000008944,ENSG00000056291
NPHP1,ENSSSCG00000008111,ENSG00000144061
NPHP3,ENSSSCG00000011632,ENSG00000113971
NPHP4,ENSSSCG00000029843,ENSG00000131697
NPHS1,ENSSSCG00000029284,ENSG00000161270
NPHS2,ENSSSCG00000015526,ENSG00000116218
NPL,ENSSSCG00000022292,ENSG00000135838
NPLOC4,ENSSSCG00000024235,ENSG00000182446
NPM1,ENSSSCG00000016998,ENSG00000181163
NPM2,ENSSSCG00000009610,ENSG00000158806
NPM3,ENSSSCG00000010568,ENSG00000107833
NPNT,ENSSSCG00000038801,ENSG00000168743
NPPB,ENSSSCG00000003431,ENSG00000120937
NPPC,ENSSSCG00000026852,ENSG00000163273
NPR1,ENSSSCG00000006572,ENSG00000169418
NPR2,ENSSSCG00000005322,ENSG00000159899
NPR3,ENSSSCG00000036201,ENSG00000113389
NPRL3,ENSSSCG00000007981,ENSG00000103148
NPSR1,ENSSSCG00000016664,ENSG00000187258
NPTN,ENSSSCG00000001918,ENSG00000156642
NPTX1,ENSSSCG00000017144,ENSG00000171246
NPTX2,ENSSSCG00000007603,ENSG00000106236
NPTXR,ENSSSCG00000000092,ENSG00000221890
NPVF,ENSSSCG00000036611,ENSG00000105954
NPW,ENSSSCG00000048627,ENSG00000183971
NPY,ENSSSCG00000016718,ENSG00000122585
NPY1R,ENSSSCG00000008888,ENSG00000164128
NPY2R,ENSSSCG00000008993,ENSG00000185149
NPY4R,ENSSSCG00000010369,ENSG00000204174
NPY5R,ENSSSCG00000008889,ENSG00000164129
NQO1,ENSSSCG00000002754,ENSG00000181019
NQO2,ENSSSCG00000020758,ENSG00000124588
NR0B1,ENSSSCG00000012199,ENSG00000169297
NR0B2,ENSSSCG00000003565,ENSG00000131910
NR1D1,ENSSSCG00000036933,ENSG00000126368
NR1D2,ENSSSCG00000027017,ENSG00000174738
NR1H2,ENSSSCG00000003211,ENSG00000131408
NR1H3,ENSSSCG00000013241,ENSG00000025434
NR1H4,ENSSSCG00000000875,ENSG00000012504
NR1I2,ENSSSCG00000011890,ENSG00000144852
NR1I3,ENSSSCG00000006353,ENSG00000143257
NR2C1,ENSSSCG00000000902,ENSG00000120798
NR2C2,ENSSSCG00000011594,ENSG00000177463
NR2C2AP,ENSSSCG00000023658,ENSG00000184162
NR2E1,ENSSSCG00000004384,ENSG00000112333
NR2F1,ENSSSCG00000014157,ENSG00000175745
NR2F2,ENSSSCG00000002254,ENSG00000185551
NR2F6,ENSSSCG00000013873,ENSG00000160113
NR3C1,ENSSSCG00000014401,ENSG00000113580
NR3C2,ENSSSCG00000037766,ENSG00000151623
NR4A1,ENSSSCG00000031321,ENSG00000123358
NR4A2,ENSSSCG00000015871,ENSG00000153234
NR4A3,ENSSSCG00000005385,ENSG00000119508
NR5A1,ENSSSCG00000005588,ENSG00000136931
NR5A2,ENSSSCG00000024975,ENSG00000116833
NR6A1,ENSSSCG00000005589,ENSG00000148200
NRAP,ENSSSCG00000010640,ENSG00000197893
NRARP,ENSSSCG00000005844,ENSG00000198435
NRAS,ENSSSCG00000032477,ENSG00000213281
NRBF2,ENSSSCG00000024081,ENSG00000148572
NRBP1,ENSSSCG00000022454,ENSG00000115216
NRBP2,ENSSSCG00000038025,ENSG00000185189
NRCAM,ENSSSCG00000015445,ENSG00000091129
NRDC,ENSSSCG00000003870,ENSG00000078618
NRDE2,ENSSSCG00000002434,ENSG00000119720
NRF1,ENSSSCG00000016566,ENSG00000106459
NRG1,ENSSSCG00000015839,ENSG00000157168
NRG2,ENSSSCG00000021082,ENSG00000158458
NRG3,ENSSSCG00000010344,ENSG00000185737
NRGN,ENSSSCG00000039322,ENSG00000154146
NRIP1,ENSSSCG00000021038,ENSG00000180530
NRIP2,ENSSSCG00000000741,ENSG00000053702
NRIP3,ENSSSCG00000014570,ENSG00000175352
NRK,ENSSSCG00000012546,ENSG00000123572
NRL,ENSSSCG00000002010,ENSG00000129535
NRN1,ENSSSCG00000026211,ENSG00000124785
NRP1,ENSSSCG00000011102,ENSG00000099250
NRP2,ENSSSCG00000026383,ENSG00000118257
NRROS,ENSSSCG00000023527,ENSG00000174004
NRSN1,ENSSSCG00000021696,ENSG00000152954
NRSN2,ENSSSCG00000031519,ENSG00000125841
NRTN,ENSSSCG00000033413,ENSG00000171119
NRXN1,ENSSSCG00000026180,ENSG00000179915
NRXN3,ENSSSCG00000028942,ENSG00000021645
NSA2,ENSSSCG00000014075,ENSG00000164346
NSD1,ENSSSCG00000014044,ENSG00000165671
NSD2,ENSSSCG00000008682,ENSG00000109685
NSD3,ENSSSCG00000015820,ENSG00000147548
NSDHL,ENSSSCG00000012758,ENSG00000147383
NSF,ENSSSCG00000017316,ENSG00000073969
NSFL1C,ENSSSCG00000007187,ENSG00000088833
NSG1,ENSSSCG00000024892,ENSG00000168824
NSG2,ENSSSCG00000016979,ENSG00000170091
NSL1,ENSSSCG00000015593,ENSG00000117697
NSMAF,ENSSSCG00000006236,ENSG00000035681
NSMCE1,ENSSSCG00000036275,ENSG00000169189
NSMCE2,ENSSSCG00000037755,ENSG00000156831
NSMCE4A,ENSSSCG00000010700,ENSG00000107672
NSMF,ENSSSCG00000037880,ENSG00000165802
NSRP1,ENSSSCG00000017795,ENSG00000126653
NSUN2,ENSSSCG00000017104,ENSG00000037474
NSUN3,ENSSSCG00000027432,ENSG00000178694
NSUN4,ENSSSCG00000038280,ENSG00000117481
NSUN5,ENSSSCG00000007704,ENSG00000130305
NSUN7,ENSSSCG00000024496,ENSG00000179299
NT5C,ENSSSCG00000028210,ENSG00000125458
NT5C1A,ENSSSCG00000003662,ENSG00000116981
NT5C2,ENSSSCG00000010594,ENSG00000076685
NT5C3A,ENSSSCG00000022912,ENSG00000122643
NT5C3B,ENSSSCG00000034779,ENSG00000141698
NT5DC1,ENSSSCG00000004435,ENSG00000178425
NT5DC2,ENSSSCG00000011444,ENSG00000168268
NT5DC3,ENSSSCG00000000853,ENSG00000111696
NT5DC4,ENSSSCG00000008092,ENSG00000144130
NT5E,ENSSSCG00000004291,ENSG00000135318
NT5M,ENSSSCG00000018052,ENSG00000205309
NTAN1,ENSSSCG00000037398,ENSG00000157045
NTAQ1,ENSSSCG00000005982,ENSG00000156795
NTF3,ENSSSCG00000033544,ENSG00000185652
NTF4,ENSSSCG00000003160,ENSG00000225950
NTHL1,ENSSSCG00000008039,ENSG00000065057
NTM,ENSSSCG00000015253,ENSG00000182667
NTMT1,ENSSSCG00000005678,ENSG00000148335
NTMT2,ENSSSCG00000006281,ENSG00000203740
NTN1,ENSSSCG00000017993,ENSG00000065320
NTN3,ENSSSCG00000008054,ENSG00000162068
NTN4,ENSSSCG00000000896,ENSG00000074527
NTN5,ENSSSCG00000003146,ENSG00000142233
NTNG1,ENSSSCG00000006852,ENSG00000162631
NTNG2,ENSSSCG00000005723,ENSG00000196358
NTPCR,ENSSSCG00000010166,ENSG00000135778
NTRK1,ENSSSCG00000006464,ENSG00000198400
NTRK2,ENSSSCG00000010959,ENSG00000148053
NTRK3,ENSSSCG00000005106,ENSG00000140538
NTS,ENSSSCG00000000932,ENSG00000133636
NTSR1,ENSSSCG00000038278,ENSG00000101188
NTSR2,ENSSSCG00000008625,ENSG00000169006
NUAK1,ENSSSCG00000032861,ENSG00000074590
NUAK2,ENSSSCG00000038471,ENSG00000163545
NUB1,ENSSSCG00000016438,ENSG00000013374
NUBP1,ENSSSCG00000024488,ENSG00000103274
NUBP2,ENSSSCG00000008014,ENSG00000095906
NUBPL,ENSSSCG00000001968,ENSG00000151413
NUCB1,ENSSSCG00000003150,ENSG00000104805
NUCB2,ENSSSCG00000013380,ENSG00000070081
NUCKS1,ENSSSCG00000022398,ENSG00000069275
NUDC,ENSSSCG00000003566,ENSG00000090273
NUDCD1,ENSSSCG00000006029,ENSG00000120526
NUDCD2,ENSSSCG00000032806,ENSG00000170584
NUDCD3,ENSSSCG00000016747,ENSG00000015676
NUDT1,ENSSSCG00000033926,ENSG00000106268
NUDT12,ENSSSCG00000014187,ENSG00000112874
NUDT13,ENSSSCG00000025492,ENSG00000166321
NUDT14,ENSSSCG00000002557,ENSG00000183828
NUDT15,ENSSSCG00000027551,ENSG00000136159
NUDT16,ENSSSCG00000032424,ENSG00000198585
NUDT16L1,ENSSSCG00000035999,ENSG00000168101
NUDT17,ENSSSCG00000006690,ENSG00000186364
NUDT19,ENSSSCG00000036294,ENSG00000213965
NUDT2,ENSSSCG00000010981,ENSG00000164978
NUDT21,ENSSSCG00000034521,ENSG00000167005
NUDT22,ENSSSCG00000013039,ENSG00000149761
NUDT3,ENSSSCG00000031593,ENSG00000272325
NUDT4,ENSSSCG00000040056,ENSG00000173598
NUDT5,ENSSSCG00000011113,ENSG00000165609
NUDT6,ENSSSCG00000009085,ENSG00000170917
NUDT7,ENSSSCG00000002697,ENSG00000140876
NUF2,ENSSSCG00000006333,ENSG00000143228
NUFIP1,ENSSSCG00000009420,ENSG00000083635
NUFIP2,ENSSSCG00000017785,ENSG00000108256
NUGGC,ENSSSCG00000009673,ENSG00000189233
NUMA1,ENSSSCG00000014802,ENSG00000137497
NUMB,ENSSSCG00000022178,ENSG00000133961
NUMBL,ENSSSCG00000023228,ENSG00000105245
NUP107,ENSSSCG00000000486,ENSG00000111581
NUP133,ENSSSCG00000010189,ENSG00000069248
NUP153,ENSSSCG00000026034,ENSG00000124789
NUP155,ENSSSCG00000016845,ENSG00000113569
NUP160,ENSSSCG00000013223,ENSG00000030066
NUP188,ENSSSCG00000005667,ENSG00000095319
NUP205,ENSSSCG00000030386,ENSG00000155561
NUP210,ENSSSCG00000011610,ENSG00000132182
NUP210L,ENSSSCG00000038125,ENSG00000143552
NUP214,ENSSSCG00000005711,ENSG00000126883
NUP35,ENSSSCG00000028949,ENSG00000163002
NUP37,ENSSSCG00000000860,ENSG00000075188
NUP42,ENSSSCG00000023793,ENSG00000136243
NUP43,ENSSSCG00000004105,ENSG00000120253
NUP50,ENSSSCG00000000019,ENSG00000093000
NUP54,ENSSSCG00000008979,ENSG00000138750
NUP58,ENSSSCG00000035318,ENSG00000139496
NUP62,ENSSSCG00000040333,ENSG00000213024
NUP62CL,ENSSSCG00000012557,ENSG00000198088
NUP85,ENSSSCG00000017207,ENSG00000125450
NUP88,ENSSSCG00000033706,ENSG00000108559
NUP93,ENSSSCG00000025830,ENSG00000102900
NUP98,ENSSSCG00000014794,ENSG00000110713
NUPR1,ENSSSCG00000040162,ENSG00000176046
NUS1,ENSSSCG00000020885,ENSG00000153989
NUSAP1,ENSSSCG00000035544,ENSG00000137804
NUTF2,ENSSSCG00000030295,ENSG00000102898
NUTM1,ENSSSCG00000002241,ENSG00000184507
NVL,ENSSSCG00000026705,ENSG00000143748
NWD1,ENSSSCG00000013865,ENSG00000188039
NWD2,ENSSSCG00000008770,ENSG00000174145
NXF1,ENSSSCG00000022866,ENSG00000162231
NXN,ENSSSCG00000028720,ENSG00000167693
NXNL1,ENSSSCG00000040328,ENSG00000171773
NXNL2,ENSSSCG00000035269,ENSG00000130045
NXPE3,ENSSSCG00000011950,ENSG00000144815
NXPH1,ENSSSCG00000037207,ENSG00000122584
NXPH2,ENSSSCG00000040715,ENSG00000144227
NXPH3,ENSSSCG00000017552,ENSG00000182575
NXPH4,ENSSSCG00000039966,ENSG00000182379
NXT1,ENSSSCG00000007119,ENSG00000132661
NXT2,ENSSSCG00000012581,ENSG00000101888
NYAP1,ENSSSCG00000030337,ENSG00000166924
NYAP2,ENSSSCG00000016239,ENSG00000144460
NYNRIN,ENSSSCG00000032473,ENSG00000205978
NYX,ENSSSCG00000021460,ENSG00000188937
OAF,ENSSSCG00000036307,ENSG00000184232
OARD1,ENSSSCG00000023366,ENSG00000124596
OAS1,ENSSSCG00000046640,ENSG00000089127
OAS2,ENSSSCG00000009881,ENSG00000111335
OASL,ENSSSCG00000009921,ENSG00000135114
OAT,ENSSSCG00000010734,ENSG00000065154
OAZ1,ENSSSCG00000013460,ENSG00000104904
OAZ2,ENSSSCG00000004550,ENSG00000180304
OAZ3,ENSSSCG00000027091,ENSG00000143450
OBI1,ENSSSCG00000029113,ENSG00000152193
OBP2B,ENSSSCG00000035964,ENSG00000171102
OBSCN,ENSSSCG00000034569,ENSG00000154358
OBSL1,ENSSSCG00000028052,ENSG00000124006
OC90,ENSSSCG00000005954,ENSG00000253117
OCEL1,ENSSSCG00000013874,ENSG00000099330
OCIAD2,ENSSSCG00000008829,ENSG00000145247
OCLN,ENSSSCG00000021514,ENSG00000197822
OCM,ENSSSCG00000007596,ENSG00000122543
OCRL,ENSSSCG00000012650,ENSG00000122126
OCSTAMP,ENSSSCG00000007448,ENSG00000149635
ODAD1,ENSSSCG00000026689,ENSG00000105479
ODAD2,ENSSSCG00000011069,ENSG00000169126
ODAD3,ENSSSCG00000043957,ENSG00000198003
ODAM,ENSSSCG00000009266,ENSG00000109205
ODAPH,ENSSSCG00000034870,ENSG00000174792
ODC1,ENSSSCG00000027121,ENSG00000115758
ODF1,ENSSSCG00000006056,ENSG00000155087
ODF2,ENSSSCG00000005651,ENSG00000136811
ODF2L,ENSSSCG00000006936,ENSG00000122417
ODF4,ENSSSCG00000028166,ENSG00000184650
ODR4,ENSSSCG00000015577,ENSG00000157181
OGA,ENSSSCG00000010569,ENSG00000198408
OGDH,ENSSSCG00000016743,ENSG00000105953
OGDHL,ENSSSCG00000010394,ENSG00000197444
OGFOD1,ENSSSCG00000025953,ENSG00000087263
OGFOD2,ENSSSCG00000009783,ENSG00000111325
OGFOD3,ENSSSCG00000032116,ENSG00000181396
OGFRL1,ENSSSCG00000004279,ENSG00000119900
OGN,ENSSSCG00000034607,ENSG00000106809
OGT,ENSSSCG00000012403,ENSG00000147162
OIP5,ENSSSCG00000004750,ENSG00000104147
OIT3,ENSSSCG00000010293,ENSG00000138315
OLA1,ENSSSCG00000015963,ENSG00000138430
OLFM1,ENSSSCG00000029715,ENSG00000130558
OLFM2,ENSSSCG00000027434,ENSG00000105088
OLFM3,ENSSSCG00000006858,ENSG00000118733
OLFM4,ENSSSCG00000009444,ENSG00000102837
OLFML2A,ENSSSCG00000005593,ENSG00000185585
OLFML2B,ENSSSCG00000006345,ENSG00000162745
OLFML3,ENSSSCG00000045712,ENSG00000116774
OLIG1,ENSSSCG00000012040,ENSG00000184221
OLIG2,ENSSSCG00000012039,ENSG00000205927
OLIG3,ENSSSCG00000004155,ENSG00000177468
OLR1,ENSSSCG00000000647,ENSG00000173391
OMA1,ENSSSCG00000003831,ENSG00000162600
OMD,ENSSSCG00000008073,ENSG00000127083
OMG,ENSSSCG00000017751,ENSG00000126861
ONECUT1,ENSSSCG00000004616,ENSG00000169856
ONECUT2,ENSSSCG00000004540,ENSG00000119547
ONECUT3,ENSSSCG00000013439,ENSG00000205922
OOEP,ENSSSCG00000004285,ENSG00000203907
OPA1,ENSSSCG00000011822,ENSG00000198836
OPALIN,ENSSSCG00000010506,ENSG00000197430
OPCML,ENSSSCG00000037534,ENSG00000183715
OPHN1,ENSSSCG00000022676,ENSG00000079482
OPLAH,ENSSSCG00000005911,ENSG00000178814
OPN1SW,ENSSSCG00000016580,ENSG00000128617
OPN4,ENSSSCG00000010358,ENSG00000122375
OPN5,ENSSSCG00000027863,ENSG00000124818
OPRD1,ENSSSCG00000047080,ENSG00000116329
OPRK1,ENSSSCG00000006264,ENSG00000082556
OPRL1,ENSSSCG00000031228,ENSG00000125510
OPRM1,ENSSSCG00000004074,ENSG00000112038
OPTC,ENSSSCG00000015272,ENSG00000188770
OPTN,ENSSSCG00000023247,ENSG00000123240
OR10A3,ENSSSCG00000042620,ENSG00000170683
OR10A4,ENSSSCG00000014602,ENSG00000170782
OR10A7,ENSSSCG00000038691,ENSG00000179919
OR10AC1,ENSSSCG00000036539,ENSG00000176510
OR10G6,ENSSSCG00000038942,ENSG00000198674
OR10R2,ENSSSCG00000035925,ENSG00000198965
OR11H4,ENSSSCG00000002148,ENSG00000176198
OR11H6,ENSSSCG00000038589,ENSG00000176219
OR13H1,ENSSSCG00000012671,ENSG00000171054
OR2AT4,ENSSSCG00000023029,ENSG00000171561
OR2B6,ENSSSCG00000047304,ENSG00000124657
OR3A1,ENSSSCG00000031932,ENSG00000180090
OR4D5,ENSSSCG00000015152,ENSG00000171014
OR4E2,ENSSSCG00000002106,ENSG00000221977
OR4K17,ENSSSCG00000002187,ENSG00000176230
OR51A7,ENSSSCG00000014752,ENSG00000176895
OR51B5,ENSSSCG00000042866,ENSG00000167355
OR51C1,ENSSSCG00000039411,ENSG00000197674
OR51E2,ENSSSCG00000014764,ENSG00000167332
OR51G2,ENSSSCG00000043251,ENSG00000176893
OR51I1,ENSSSCG00000034777,ENSG00000167359
OR51T1,ENSSSCG00000014754,ENSG00000176900
OR52H1,ENSSSCG00000046657,ENSG00000181616
OR52W1,ENSSSCG00000035041,ENSG00000175485
OR5AU1,ENSSSCG00000032876,ENSG00000169327
OR5C1,ENSSSCG00000005578,ENSG00000148215
OR6A2,ENSSSCG00000014617,ENSG00000184933
OR6K3,ENSSSCG00000041628,ENSG00000203757
OR6T1,ENSSSCG00000015153,ENSG00000181499
OR6X1,ENSSSCG00000015146,ENSG00000221931
OR8D1,ENSSSCG00000037492,ENSG00000196341
OR8D4,ENSSSCG00000015150,ENSG00000181518
OR9I1,ENSSSCG00000035278,ENSG00000172377
ORAI2,ENSSSCG00000023912,ENSG00000160991
ORAI3,ENSSSCG00000007770,ENSG00000175938
ORC1,ENSSSCG00000003861,ENSG00000085840
ORC2,ENSSSCG00000016098,ENSG00000115942
ORC3,ENSSSCG00000004306,ENSG00000135336
ORC4,ENSSSCG00000015668,ENSG00000115947
ORC5,ENSSSCG00000015427,ENSG00000164815
ORC6,ENSSSCG00000024443,ENSG00000091651
ORM1,ENSSSCG00000005488,ENSG00000229314
ORMDL1,ENSSSCG00000016044,ENSG00000128699
ORMDL2,ENSSSCG00000000365,ENSG00000123353
ORMDL3,ENSSSCG00000017492,ENSG00000172057
OS9,ENSSSCG00000035875,ENSG00000135506
OSBP,ENSSSCG00000013125,ENSG00000110048
OSBP2,ENSSSCG00000010015,ENSG00000184792
OSBPL10,ENSSSCG00000011230,ENSG00000144645
OSBPL11,ENSSSCG00000026753,ENSG00000144909
OSBPL1A,ENSSSCG00000003712,ENSG00000141447
OSBPL2,ENSSSCG00000036835,ENSG00000130703
OSBPL3,ENSSSCG00000016715,ENSG00000070882
OSBPL5,ENSSSCG00000012862,ENSG00000021762
OSBPL6,ENSSSCG00000023133,ENSG00000079156
OSBPL7,ENSSSCG00000017518,ENSG00000006025
OSBPL8,ENSSSCG00000027503,ENSG00000091039
OSBPL9,ENSSSCG00000021292,ENSG00000117859
OSCAR,ENSSSCG00000003259,ENSG00000170909
OSCP1,ENSSSCG00000036709,ENSG00000116885
OSER1,ENSSSCG00000022714,ENSG00000132823
OSGEP,ENSSSCG00000002138,ENSG00000092094
OSGEPL1,ENSSSCG00000016043,ENSG00000128694
OSGIN1,ENSSSCG00000032115,ENSG00000140961
OSGIN2,ENSSSCG00000021184,ENSG00000164823
OSMR,ENSSSCG00000016851,ENSG00000145623
OSR2,ENSSSCG00000006073,ENSG00000164920
OSTC,ENSSSCG00000009145,ENSG00000198856
OSTF1,ENSSSCG00000005273,ENSG00000134996
OSTM1,ENSSSCG00000004383,ENSG00000081087
OSTN,ENSSSCG00000031478,ENSG00000188729
OTC,ENSSSCG00000012236,ENSG00000036473
OTOA,ENSSSCG00000007838,ENSG00000155719
OTOF,ENSSSCG00000037751,ENSG00000115155
OTOG,ENSSSCG00000013376,ENSG00000188162
OTOGL,ENSSSCG00000000943,ENSG00000165899
OTOL1,ENSSSCG00000022248,ENSG00000182447
OTOP1,ENSSSCG00000008731,ENSG00000163982
OTOP2,ENSSSCG00000017222,ENSG00000183034
OTOP3,ENSSSCG00000017220,ENSG00000182938
OTOR,ENSSSCG00000007082,ENSG00000125879
OTOS,ENSSSCG00000047413,ENSG00000178602
OTP,ENSSSCG00000014099,ENSG00000171540
OTUB1,ENSSSCG00000013045,ENSG00000167770
OTUB2,ENSSSCG00000002469,ENSG00000089723
OTUD1,ENSSSCG00000011076,ENSG00000165312
OTUD3,ENSSSCG00000039652,ENSG00000169914
OTUD4,ENSSSCG00000009042,ENSG00000164164
OTUD5,ENSSSCG00000021934,ENSG00000068308
OTUD6A,ENSSSCG00000012383,ENSG00000189401
OTUD6B,ENSSSCG00000006120,ENSG00000155100
OTUD7A,ENSSSCG00000004840,ENSG00000169918
OTUD7B,ENSSSCG00000006663,ENSG00000264522
OTULIN,ENSSSCG00000034714,ENSG00000154124
OTULINL,ENSSSCG00000016782,ENSG00000145569
OTX1,ENSSSCG00000037564,ENSG00000115507
OTX2,ENSSSCG00000005063,ENSG00000165588
OVCH1,ENSSSCG00000000540,ENSG00000187950
OVCH2,ENSSSCG00000021619,ENSG00000183378
OVGP1,ENSSSCG00000006791,ENSG00000085465
OVOL1,ENSSSCG00000027361,ENSG00000172818
OVOL2,ENSSSCG00000036377,ENSG00000125850
OVOL3,ENSSSCG00000042327,ENSG00000105261
OXA1L,ENSSSCG00000002042,ENSG00000155463
OXCT1,ENSSSCG00000016863,ENSG00000083720
OXLD1,ENSSSCG00000033788,ENSG00000204237
OXNAD1,ENSSSCG00000011197,ENSG00000154814
OXR1,ENSSSCG00000006037,ENSG00000164830
OXSM,ENSSSCG00000011215,ENSG00000151093
OXSR1,ENSSSCG00000011253,ENSG00000172939
OXT,ENSSSCG00000007164,ENSG00000101405
OXTR,ENSSSCG00000021585,ENSG00000180914
P2RX1,ENSSSCG00000022405,ENSG00000108405
P2RX2,ENSSSCG00000009735,ENSG00000187848
P2RX3,ENSSSCG00000029468,ENSG00000109991
P2RX4,ENSSSCG00000051205,ENSG00000135124
P2RX5,ENSSSCG00000017868,ENSG00000083454
P2RX6,ENSSSCG00000010101,ENSG00000099957
P2RX7,ENSSSCG00000009817,ENSG00000089041
P2RY10,ENSSSCG00000012446,ENSG00000078589
P2RY11,ENSSSCG00000024072,ENSG00000244165
P2RY12,ENSSSCG00000011713,ENSG00000169313
P2RY13,ENSSSCG00000032162,ENSG00000181631
P2RY14,ENSSSCG00000011712,ENSG00000174944
P2RY2,ENSSSCG00000040207,ENSG00000175591
P2RY4,ENSSSCG00000012380,ENSG00000186912
P2RY6,ENSSSCG00000014823,ENSG00000171631
P2RY8,ENSSSCG00000035911,ENSG00000182162
P3H1,ENSSSCG00000023920,ENSG00000117385
P3H2,ENSSSCG00000011813,ENSG00000090530
P3H3,ENSSSCG00000000681,ENSG00000110811
P3H4,ENSSSCG00000017429,ENSG00000141696
P3R3URF,ENSSSCG00000050383,ENSG00000250719
P4HA1,ENSSSCG00000010292,ENSG00000122884
P4HA2,ENSSSCG00000020915,ENSG00000072682
P4HA3,ENSSSCG00000014840,ENSG00000149380
P4HB,ENSSSCG00000039148,ENSG00000185624
P4HTM,ENSSSCG00000011368,ENSG00000178467
PA2G4,ENSSSCG00000000377,ENSG00000170515
PAAF1,ENSSSCG00000014831,ENSG00000175575
PABIR2,ENSSSCG00000012685,ENSG00000156504
PABPC1,ENSSSCG00000006063,ENSG00000070756
PABPC1L,ENSSSCG00000007382,ENSG00000101104
PABPC4,ENSSSCG00000003660,ENSG00000090621
PABPC4L,ENSSSCG00000009067,ENSG00000254535
PABPC5,ENSSSCG00000040194,ENSG00000174740
PABPN1L,ENSSSCG00000036367,ENSG00000205022
PACC1,ENSSSCG00000015598,ENSG00000065600
PACRG,ENSSSCG00000038153,ENSG00000112530
PACRGL,ENSSSCG00000008750,ENSG00000163138
PACS1,ENSSSCG00000012956,ENSG00000175115
PACS2,ENSSSCG00000037671,ENSG00000179364
PACSIN1,ENSSSCG00000027053,ENSG00000124507
PACSIN2,ENSSSCG00000000036,ENSG00000100266
PACSIN3,ENSSSCG00000013244,ENSG00000165912
PADI1,ENSSSCG00000003481,ENSG00000142623
PADI2,ENSSSCG00000026478,ENSG00000117115
PADI3,ENSSSCG00000003482,ENSG00000142619
PADI4,ENSSSCG00000003483,ENSG00000159339
PAEP,ENSSSCG00000040042,ENSG00000122133
PAF1,ENSSSCG00000022442,ENSG00000006712
PAFAH1B1,ENSSSCG00000017836,ENSG00000007168
PAFAH1B2,ENSSSCG00000024027,ENSG00000168092
PAFAH1B3,ENSSSCG00000029070,ENSG00000079462
PAFAH2,ENSSSCG00000038619,ENSG00000158006
PAG1,ENSSSCG00000040208,ENSG00000076641
PAGE2B,ENSSSCG00000012346,ENSG00000238269
PAGE4,ENSSSCG00000012303,ENSG00000101951
PAH,ENSSSCG00000000856,ENSG00000171759
PAICS,ENSSSCG00000008901,ENSG00000128050
PAIP1,ENSSSCG00000016874,ENSG00000172239
PAIP2,ENSSSCG00000026606,ENSG00000120727
PAIP2B,ENSSSCG00000038394,ENSG00000124374
PAK1,ENSSSCG00000014878,ENSG00000149269
PAK1IP1,ENSSSCG00000001041,ENSG00000111845
PAK2,ENSSSCG00000011843,ENSG00000180370
PAK3,ENSSSCG00000025306,ENSG00000077264
PAK4,ENSSSCG00000021333,ENSG00000130669
PAK5,ENSSSCG00000007061,ENSG00000101349
PAK6,ENSSSCG00000004781,ENSG00000137843
PALB2,ENSSSCG00000010794,ENSG00000083093
PALD1,ENSSSCG00000036446,ENSG00000107719
PALLD,ENSSSCG00000029331,ENSG00000129116
PALM,ENSSSCG00000039575,ENSG00000099864
PALM2AKAP2,ENSSSCG00000033120,ENSG00000157654
PALM3,ENSSSCG00000013767,ENSG00000187867
PALMD,ENSSSCG00000006874,ENSG00000099260
PALS1,ENSSSCG00000002287,ENSG00000072415
PALS2,ENSSSCG00000016717,ENSG00000105926
PAM,ENSSSCG00000014184,ENSG00000145730
PAMR1,ENSSSCG00000028338,ENSG00000149090
PAN2,ENSSSCG00000000393,ENSG00000135473
PAN3,ENSSSCG00000009319,ENSG00000152520
PANK1,ENSSSCG00000010456,ENSG00000152782
PANK2,ENSSSCG00000007142,ENSG00000125779
PANK3,ENSSSCG00000017014,ENSG00000120137
PANK4,ENSSSCG00000027299,ENSG00000157881
